"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext"
655,"Panther Reds","A Brilliant Panorama of a Moose And a Man who must Reach a Teacher in The Gulf of Mexico",2006,1,5,4.99,109,22.99,"NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'brilliant':4 'gulf':19 'man':11 'mexico':21 'moos':8 'must':13 'panorama':5 'panther':1 'reach':14 'red':2 'teacher':16"
659,"Park Citizen","A Taut Epistle of a Sumo Wrestler And a Girl who must Face a Husband in Ancient Japan",2006,1,3,4.99,109,14.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'ancient':19 'citizen':2 'epistl':5 'face':15 'girl':12 'husband':17 'japan':20 'must':14 'park':1 'sumo':8 'taut':4 'wrestler':9"
660,"Party Knock","A Fateful Display of a Technical Writer And a Butler who must Battle a Sumo Wrestler in An Abandoned Mine Shaft",2006,1,7,2.99,107,11.99,"PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'abandon':21 'battl':15 'butler':12 'display':5 'fate':4 'knock':2 'mine':22 'must':14 'parti':1 'shaft':23 'sumo':17 'technic':8 'wrestler':18 'writer':9"
661,"Past Suicides","A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery",2006,1,5,4.99,157,17.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'astronaut':11 'challeng':14 'hunter':16 'intrepid':4 'madman':8 'monasteri':19 'must':13 'past':1 'suicid':2 'tale':5"
662,"Paths Control","A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China",2006,1,3,4.99,118,9.99,"PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'ancient':18 'astound':4 'butler':8 'cat':11 'china':19 'control':2 'documentari':5 'find':14 'frisbe':16 'must':13 'path':1"
663,"Patient Sister","A Emotional Epistle of a Squirrel And a Robot who must Confront a Lumberjack in Soviet Georgia",2006,1,7,0.99,99,29.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'confront':14 'emot':4 'epistl':5 'georgia':19 'lumberjack':16 'must':13 'patient':1 'robot':11 'sister':2 'soviet':18 'squirrel':8"
664,"Patriot Roman","A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California",2006,1,6,2.99,65,12.99,"PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'administr':12 'astronaut':17 'california':19 'challeng':15 'databas':11 'must':14 'patriot':1 'robot':8 'roman':2 'saga':5 'taut':4"
665,"Patton Interview","A Thrilling Documentary of a Composer And a Secret Agent who must Succumb a Cat in Berlin",2006,1,4,2.99,175,22.99,"PG","2013-05-26 14:50:58.951","{Commentaries}","'agent':12 'berlin':19 'cat':17 'compos':8 'documentari':5 'interview':2 'must':14 'patton':1 'secret':11 'succumb':15 'thrill':4"
666,"Paycheck Wait","A Awe-Inspiring Reflection of a Boy And a Man who must Discover a Moose in The Sahara Desert",2006,1,4,4.99,145,27.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'awe':5 'awe-inspir':4 'boy':10 'desert':22 'discov':16 'inspir':6 'man':13 'moos':18 'must':15 'paycheck':1 'reflect':7 'sahara':21 'wait':2"
667,"Peach Innocent","A Action-Packed Drama of a Monkey And a Dentist who must Chase a Butler in Berlin",2006,1,3,2.99,160,20.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'berlin':20 'butler':18 'chase':16 'dentist':13 'drama':7 'innoc':2 'monkey':10 'must':15 'pack':6 'peach':1"
669,"Pearl Destiny","A Lacklusture Yarn of a Astronaut And a Pastry Chef who must Sink a Dog in A U-Boat",2006,1,3,2.99,74,10.99,"NC-17","2013-05-26 14:50:58.951","{Trailers}","'astronaut':8 'boat':22 'chef':12 'destini':2 'dog':17 'lacklustur':4 'must':14 'pastri':11 'pearl':1 'sink':15 'u':21 'u-boat':20 'yarn':5"
670,"Pelican Comforts","A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin",2006,1,4,4.99,48,17.99,"PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'astronaut':16 'berlin':18 'boy':8 'comfort':2 'documentari':5 'epic':4 'monkey':11 'must':13 'pelican':1 'pursu':14"
671,"Perdition Fargo","A Fast-Paced Story of a Car And a Cat who must Outgun a Hunter in Berlin",2006,1,7,4.99,99,27.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'berlin':20 'car':10 'cat':13 'fargo':2 'fast':5 'fast-pac':4 'hunter':18 'must':15 'outgun':16 'pace':6 'perdit':1 'stori':7"
672,"Perfect Groove","A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon",2006,1,7,2.99,82,17.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'baloon':19 'build':14 'dog':8,11 'groov':2 'husband':16 'must':13 'perfect':1 'thrill':4 'yarn':5"
674,"Pet Haunting","A Unbelieveable Reflection of a Explorer And a Boat who must Conquer a Woman in California",2006,1,3,0.99,99,11.99,"PG","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'boat':11 'california':18 'conquer':14 'explor':8 'haunt':2 'must':13 'pet':1 'reflect':5 'unbeliev':4 'woman':16"
675,"Phantom Glory","A Beautiful Documentary of a Astronaut And a Crocodile who must Discover a Madman in A Monastery",2006,1,6,2.99,60,17.99,"NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'astronaut':8 'beauti':4 'crocodil':11 'discov':14 'documentari':5 'glori':2 'madman':16 'monasteri':19 'must':13 'phantom':1"
677,"Pianist Outfield","A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery",2006,1,6,0.99,136,25.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'boy':8 'intrepid':4 'lumberjack':17 'monasteri':20 'must':14 'outfield':2 'pianist':1 'pursu':15 'stori':5 'technic':11 'writer':12"
679,"Pilot Hoosiers","A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft",2006,1,6,2.99,50,17.99,"PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'abandon':23 'awe':5 'awe-inspir':4 'crocodil':10 'forens':19 'hoosier':2 'inspir':6 'meet':17 'mine':24 'must':16 'pilot':1 'psychologist':20 'reflect':7 'shaft':25 'sumo':13 'wrestler':14"
681,"Pirates Roxanne","A Stunning Drama of a Woman And a Lumberjack who must Overcome a A Shark in The Canadian Rockies",2006,1,4,0.99,100,20.99,"PG","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'canadian':20 'drama':5 'lumberjack':11 'must':13 'overcom':14 'pirat':1 'rocki':21 'roxann':2 'shark':17 'stun':4 'woman':8"
682,"Pittsburgh Hunchback","A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia",2006,1,4,4.99,134,17.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'boat':11 'boy':8 'epistl':5 'find':14 'georgia':19 'hunchback':2 'must':13 'pittsburgh':1 'soviet':18 'student':16 'thrill':4"
683,"Pity Bound","A Boring Panorama of a Feminist And a Moose who must Defeat a Database Administrator in Nigeria",2006,1,5,4.99,60,19.99,"NC-17","2013-05-26 14:50:58.951","{Commentaries}","'administr':17 'bore':4 'bound':2 'databas':16 'defeat':14 'feminist':8 'moos':11 'must':13 'nigeria':19 'panorama':5 'piti':1"
685,"Platoon Instinct","A Thrilling Panorama of a Man And a Woman who must Reach a Woman in Australia",2006,1,6,4.99,132,10.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'australia':18 'instinct':2 'man':8 'must':13 'panorama':5 'platoon':1 'reach':14 'thrill':4 'woman':11,16"
686,"Pluto Oleander","A Action-Packed Reflection of a Car And a Moose who must Outgun a Car in A Shark Tank",2006,1,5,4.99,84,9.99,"R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'action':5 'action-pack':4 'car':10,18 'moos':13 'must':15 'oleand':2 'outgun':16 'pack':6 'pluto':1 'reflect':7 'shark':21 'tank':22"
690,"Pond Seattle","A Stunning Drama of a Teacher And a Boat who must Battle a Feminist in Ancient China",2006,1,7,2.99,185,25.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'ancient':18 'battl':14 'boat':11 'china':19 'drama':5 'feminist':16 'must':13 'pond':1 'seattl':2 'stun':4 'teacher':8"
692,"Potluck Mixed","A Beautiful Story of a Dog And a Technical Writer who must Outgun a Student in A Baloon",2006,1,3,2.99,179,10.99,"G","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'baloon':20 'beauti':4 'dog':8 'mix':2 'must':14 'outgun':15 'potluck':1 'stori':5 'student':17 'technic':11 'writer':12"
693,"Potter Connecticut","A Thrilling Epistle of a Frisbee And a Cat who must Fight a Technical Writer in Berlin",2006,1,5,2.99,115,16.99,"PG","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'berlin':19 'cat':11 'connecticut':2 'epistl':5 'fight':14 'frisbe':8 'must':13 'potter':1 'technic':16 'thrill':4 'writer':17"
695,"President Bang","A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia",2006,1,6,4.99,144,12.99,"PG","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'bang':2 'battl':15 'fate':4 'georgia':20 'moos':12 'must':14 'panorama':5 'presid':1 'robot':17 'soviet':19 'technic':8 'writer':9"
698,"Princess Giant","A Thrilling Yarn of a Pastry Chef And a Monkey who must Battle a Monkey in A Shark Tank",2006,1,3,2.99,71,29.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'battl':15 'chef':9 'giant':2 'monkey':12,17 'must':14 'pastri':8 'princess':1 'shark':20 'tank':21 'thrill':4 'yarn':5"
699,"Private Drop","A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon",2006,1,7,4.99,106,26.99,"PG","2013-05-26 14:50:58.951","{Trailers}","'agent':18 'baloon':21 'drop':2 'hunter':12 'must':14 'privat':1 'secret':17 'stori':5 'stun':4 'succumb':15 'technic':8 'writer':9"
700,"Prix Undefeated","A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China",2006,1,4,2.99,115,13.99,"R","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'ancient':19 'boat':12 'china':20 'dentist':17 'mad':8 'must':14 'overcom':15 'prix':1 'saga':5 'scientist':9 'stun':4 'undef':2"
707,"Quest Mussolini","A Fateful Drama of a Husband And a Sumo Wrestler who must Battle a Pastry Chef in A Baloon Factory",2006,1,5,2.99,177,29.99,"R","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'baloon':21 'battl':15 'chef':18 'drama':5 'factori':22 'fate':4 'husband':8 'mussolini':2 'must':14 'pastri':17 'quest':1 'sumo':11 'wrestler':12"
712,"Raiders Antitrust","A Amazing Drama of a Teacher And a Feminist who must Meet a Woman in The First Manned Space Station",2006,1,4,0.99,82,11.99,"PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'amaz':4 'antitrust':2 'drama':5 'feminist':11 'first':19 'man':20 'meet':14 'must':13 'raider':1 'space':21 'station':22 'teacher':8 'woman':16"
716,"Reap Unfaithful","A Thrilling Epistle of a Composer And a Sumo Wrestler who must Challenge a Mad Cow in A MySQL Convention",2006,1,6,2.99,136,26.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'challeng':15 'compos':8 'convent':22 'cow':18 'epistl':5 'mad':17 'must':14 'mysql':21 'reap':1 'sumo':11 'thrill':4 'unfaith':2 'wrestler':12"
717,"Rear Trading","A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia",2006,1,6,0.99,97,23.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'agent':15 'awe':5 'awe-inspir':4 'chef':21 'forens':10 'georgia':24 'inspir':6 'must':17 'pastri':20 'psychologist':11 'rear':1 'reflect':7 'secret':14 'soviet':23 'succumb':18 'trade':2"
718,"Rebel Airport","A Intrepid Yarn of a Database Administrator And a Boat who must Outrace a Husband in Ancient India",2006,1,7,0.99,73,24.99,"G","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'administr':9 'airport':2 'ancient':19 'boat':12 'databas':8 'husband':17 'india':20 'intrepid':4 'must':14 'outrac':15 'rebel':1 'yarn':5"
720,"Redemption Comforts","A Emotional Documentary of a Dentist And a Woman who must Battle a Mad Scientist in Ancient China",2006,1,3,2.99,179,20.99,"NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'ancient':19 'battl':14 'china':20 'comfort':2 'dentist':8 'documentari':5 'emot':4 'mad':16 'must':13 'redempt':1 'scientist':17 'woman':11"
722,"Reef Salute","A Action-Packed Saga of a Teacher And a Lumberjack who must Battle a Dentist in A Baloon",2006,1,5,0.99,123,26.99,"NC-17","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'action':5 'action-pack':4 'baloon':21 'battl':16 'dentist':18 'lumberjack':13 'must':15 'pack':6 'reef':1 'saga':7 'salut':2 'teacher':10"
723,"Reign Gentlemen","A Emotional Yarn of a Composer And a Man who must Escape a Butler in The Gulf of Mexico",2006,1,3,2.99,82,29.99,"PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'butler':16 'compos':8 'emot':4 'escap':14 'gentlemen':2 'gulf':19 'man':11 'mexico':21 'must':13 'reign':1 'yarn':5"
725,"Requiem Tycoon","A Unbelieveable Character Study of a Cat And a Database Administrator who must Pursue a Teacher in A Monastery",2006,1,6,4.99,167,25.99,"R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'administr':13 'cat':9 'charact':5 'databas':12 'monasteri':21 'must':15 'pursu':16 'requiem':1 'studi':6 'teacher':18 'tycoon':2 'unbeliev':4"
726,"Reservoir Adaptation","A Intrepid Drama of a Teacher And a Moose who must Kill a Car in California",2006,1,7,2.99,61,29.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries}","'adapt':2 'california':18 'car':16 'drama':5 'intrepid':4 'kill':14 'moos':11 'must':13 'reservoir':1 'teacher':8"
727,"Resurrection Silverado","A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention",2006,1,6,0.99,117,12.99,"PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'challeng':14 'convent':20 'epic':4 'explor':11 'girl':16 'must':13 'mysql':19 'resurrect':1 'robot':8 'silverado':2 'yarn':5"
728,"Reunion Witches","A Unbelieveable Documentary of a Database Administrator And a Frisbee who must Redeem a Mad Scientist in A Baloon Factory",2006,1,3,0.99,63,26.99,"R","2013-05-26 14:50:58.951","{Commentaries}","'administr':9 'baloon':21 'databas':8 'documentari':5 'factori':22 'frisbe':12 'mad':17 'must':14 'redeem':15 'reunion':1 'scientist':18 'unbeliev':4 'witch':2"
730,"Ridgemont Submarine","A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan",2006,1,3,0.99,46,28.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'ancient':19 'compos':11 'cow':17 'drama':5 'japan':20 'mad':16 'must':13 'ridgemont':1 'sink':14 'submarin':2 'unbeliev':4 'waitress':8"
731,"Right Cranes","A Fateful Character Study of a Boat And a Cat who must Find a Database Administrator in A Jet Boat",2006,1,7,4.99,153,29.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'administr':18 'boat':9,22 'cat':12 'charact':5 'crane':2 'databas':17 'fate':4 'find':15 'jet':21 'must':14 'right':1 'studi':6"
732,"Rings Heartbreakers","A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans",2006,1,5,0.99,58,17.99,"G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'amaz':4 'boat':12 'conquer':15 'heartbreak':2 'must':14 'new':19 'orlean':20 'ring':1 'sumo':8 'waitress':17 'wrestler':9 'yarn':5"
733,"River Outlaw","A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention",2006,1,4,0.99,149,29.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries}","'charact':5 'convent':21 'face':15 'hunter':17 'lumberjack':12 'must':14 'mysql':20 'outlaw':2 'river':1 'squirrel':9 'studi':6 'thrill':4"
736,"Robbery Bright","A Taut Reflection of a Robot And a Squirrel who must Fight a Boat in Ancient Japan",2006,1,4,0.99,134,21.99,"R","2013-05-26 14:50:58.951","{Trailers}","'ancient':18 'boat':16 'bright':2 'fight':14 'japan':19 'must':13 'reflect':5 'robberi':1 'robot':8 'squirrel':11 'taut':4"
737,"Rock Instinct","A Astounding Character Study of a Robot And a Moose who must Overcome a Astronaut in Ancient India",2006,1,4,0.99,102,28.99,"G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'ancient':19 'astound':4 'astronaut':17 'charact':5 'india':20 'instinct':2 'moos':12 'must':14 'overcom':15 'robot':9 'rock':1 'studi':6"
738,"Rocketeer Mother","A Awe-Inspiring Character Study of a Robot And a Sumo Wrestler who must Discover a Womanizer in A Shark Tank",2006,1,3,0.99,178,27.99,"PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'awe':5 'awe-inspir':4 'charact':7 'discov':18 'inspir':6 'mother':2 'must':17 'robot':11 'rocket':1 'shark':23 'studi':8 'sumo':14 'tank':24 'woman':20 'wrestler':15"
740,"Rollercoaster Bringing","A Beautiful Drama of a Robot And a Lumberjack who must Discover a Technical Writer in A Shark Tank",2006,1,5,2.99,153,13.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'beauti':4 'bring':2 'discov':14 'drama':5 'lumberjack':11 'must':13 'robot':8 'rollercoast':1 'shark':20 'tank':21 'technic':16 'writer':17"
744,"Roots Remember","A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin",2006,1,4,0.99,89,23.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'berlin':19 'brilliant':4 'cow':9 'drama':5 'escap':15 'hunter':12,17 'mad':8 'must':14 'rememb':2 'root':1"
745,"Roses Treasure","A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station",2006,1,5,4.99,162,23.99,"PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'agent':12 'astound':4 'defeat':15 'first':20 'man':21 'monkey':8 'must':14 'panorama':5 'rose':1 'secret':11 'space':22 'station':23 'treasur':2 'woman':17"
748,"Rugrats Shakespeare","A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria",2006,1,4,0.99,109,16.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'crocodil':8,11 'discov':14 'must':13 'nigeria':19 'rugrat':1 'saga':5 'shakespear':2 'technic':16 'touch':4 'writer':17"
751,"Runaway Tenenbaums","A Thoughtful Documentary of a Boat And a Man who must Meet a Boat in An Abandoned Fun House",2006,1,6,0.99,181,17.99,"NC-17","2013-05-26 14:50:58.951","{Commentaries}","'abandon':19 'boat':8,16 'documentari':5 'fun':20 'hous':21 'man':11 'meet':14 'must':13 'runaway':1 'tenenbaum':2 'thought':4"
755,"Sabrina Midnight","A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert",2006,1,5,4.99,99,11.99,"PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'crocodil':11 'desert':20 'emot':4 'husband':16 'midnight':2 'must':13 'sabrina':1 'sahara':19 'squirrel':8 'stori':5 'succumb':14"
756,"Saddle Antitrust","A Stunning Epistle of a Feminist And a A Shark who must Battle a Woman in An Abandoned Fun House",2006,1,7,2.99,80,10.99,"PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'abandon':20 'antitrust':2 'battl':15 'epistl':5 'feminist':8 'fun':21 'hous':22 'must':14 'saddl':1 'shark':12 'stun':4 'woman':17"
